player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Liam Cooper,Leeds United,90,2021,29,Leeds United,Premier League,1,1814
Liam Cooper,Leeds United,90,2022,30,Leeds United,Premier League,1,926
Diego Llorente,Leeds United,649,2012,18,Real Madrid B,Segunda División,2,49
Diego Llorente,Leeds United,649,2012,18,Real Madrid,La Liga,1,4
Diego Llorente,Leeds United,649,2013,19,Real Madrid B,Segunda División,2,2617
Diego Llorente,Leeds United,649,2013,19,Real Madrid,La Liga,1,19
Diego Llorente,Leeds United,649,2014,20,Real Madrid,La Liga,1,0
Diego Llorente,Leeds United,649,2015,21,Rayo Vallecano,La Liga,1,2874
Diego Llorente,Leeds United,649,2016,22,Málaga,La Liga,1,2028
Diego Llorente,Leeds United,649,2017,23,Real Sociedad,La Liga,1,2326
Diego Llorente,Leeds United,649,2018,24,Real Sociedad,La Liga,1,1752
Diego Llorente,Leeds United,649,2019,25,Real Sociedad,La Liga,1,2327
Diego Llorente,Leeds United,649,2020,26,Real Sociedad,La Liga,1,90
Diego Llorente,Leeds United,649,2020,26,Leeds United,Premier League,1,1204
Diego Llorente,Leeds United,649,2021,27,Leeds United,Premier League,1,2340
Diego Llorente,Leeds United,649,2022,28,Leeds United,Premier League,1,649
Luis Sinisterra,Leeds United,453,2016,16,Once Caldas,Primera A,1,28
Luis Sinisterra,Leeds United,453,2017,17,Once Caldas,Primera A,1,1041
Luis Sinisterra,Leeds United,453,2018,18,Once Caldas,Primera A,1,1236
Luis Sinisterra,Leeds United,453,2018,19,Feyenoord,Eredivisie,1,54
Luis Sinisterra,Leeds United,453,2019,20,Feyenoord,Eredivisie,1,1616
Luis Sinisterra,Leeds United,453,2020,21,Feyenoord,Eredivisie,1,1207
Luis Sinisterra,Leeds United,453,2021,22,Feyenoord,Eredivisie,1,2405
Luis Sinisterra,Leeds United,453,2022,23,Leeds United,Premier League,1,453
Crysencio Summerville,Leeds United,180,2018,16,Dordrecht,Eerste Divisie,2,1327
Crysencio Summerville,Leeds United,180,2019,17,ADO Den Haag,Eredivisie,1,1489
Crysencio Summerville,Leeds United,180,2020,18,Leeds United,Premier League,1,0
Crysencio Summerville,Leeds United,180,2021,19,Leeds United,Premier League,1,130
Crysencio Summerville,Leeds United,180,2022,20,Leeds United,Premier League,1,556
Patrick Bamford,Leeds United,75,2011,17,Nott'ham Forest,Championship,2,13
Patrick Bamford,Leeds United,75,2012,18,MK Dons,League One,3,987
Patrick Bamford,Leeds United,75,2013,19,MK Dons,League One,3,2008
Patrick Bamford,Leeds United,75,2013,19,Derby County,Championship,2,1248
Patrick Bamford,Leeds United,75,2014,20,Middlesbrough,Championship,2,2816
Patrick Bamford,Leeds United,75,2015,21,Norwich City,Premier League,1,238
Patrick Bamford,Leeds United,75,2015,21,Crystal Palace,Premier League,1,124
Patrick Bamford,Leeds United,75,2016,22,Burnley,Premier League,1,39
Patrick Bamford,Leeds United,75,2016,22,Middlesbrough,Premier League,1,287
Patrick Bamford,Leeds United,75,2017,23,Middlesbrough,Championship,2,2083
Patrick Bamford,Leeds United,75,2018,24,Leeds United,Championship,2,1363
Patrick Bamford,Leeds United,75,2019,25,Leeds United,Championship,2,3445
Patrick Bamford,Leeds United,75,2020,26,Leeds United,Premier League,1,3050
Patrick Bamford,Leeds United,75,2021,27,Leeds United,Premier League,1,559
Patrick Bamford,Leeds United,75,2022,28,Leeds United,Premier League,1,429
Degnand Gnonto,Leeds United,357,2020,16,Zürich,Swiss Super League,1,627
Degnand Gnonto,Leeds United,357,2021,17,Zürich,Swiss Super League,1,1306
Degnand Gnonto,Leeds United,357,2022,18,Zürich,Super Lg,1,388
Degnand Gnonto,Leeds United,357,2022,18,Leeds United,Premier League,1,357
Luke Ayling,Leeds United,80,2009,17,Yeovil Town,League One,3,144
Luke Ayling,Leeds United,80,2010,18,Yeovil Town,League One,3,2789
Luke Ayling,Leeds United,80,2011,19,Yeovil Town,League One,3,3954
Luke Ayling,Leeds United,80,2012,20,Yeovil Town,League One,3,3400
Luke Ayling,Leeds United,80,2013,21,Yeovil Town,Championship,2,3742
Luke Ayling,Leeds United,80,2014,22,Bristol City,League One,3,4080
Luke Ayling,Leeds United,80,2015,23,Bristol City,Championship,2,2652
Luke Ayling,Leeds United,80,2016,24,Bristol City,Championship,2,90
Luke Ayling,Leeds United,80,2016,24,Leeds United,Championship,2,3761
Luke Ayling,Leeds United,80,2017,25,Leeds United,Championship,2,2365
Luke Ayling,Leeds United,80,2018,26,Leeds United,Championship,2,3238
Luke Ayling,Leeds United,80,2019,27,Leeds United,Championship,2,3176
Luke Ayling,Leeds United,80,2020,28,Leeds United,Premier League,1,3399
Luke Ayling,Leeds United,80,2021,29,Leeds United,Premier League,1,2272
Luke Ayling,Leeds United,80,2022,30,Leeds United,Premier League,1,344
Sam Greenwood,Leeds United,179,2020,18,Leeds United,Premier League,1,0
Sam Greenwood,Leeds United,179,2021,19,Leeds United,Premier League,1,237
Sam Greenwood,Leeds United,179,2022,20,Leeds United,Premier League,1,291
Daniel James,Leeds United,346,2016,18,Swansea City,Premier League,1,0
Daniel James,Leeds United,346,2018,20,Swansea City,Championship,2,2500
Daniel James,Leeds United,346,2019,21,Manchester Utd,Premier League,1,2287
Daniel James,Leeds United,346,2020,22,Manchester Utd,Premier League,1,910
Daniel James,Leeds United,346,2021,23,Manchester Utd,Premier League,1,126
Daniel James,Leeds United,346,2021,23,Leeds United,Premier League,1,2366
Daniel James,Leeds United,346,2022,24,Leeds United,Premier League,1,198
Daniel James,Leeds United,346,2022,24,Fulham,Premier League,1,346
Adam Forshaw,Leeds United,79,2010,18,Everton,Premier League,1,9
Adam Forshaw,Leeds United,79,2011,19,Brentford,League One,3,458
Adam Forshaw,Leeds United,79,2012,20,Brentford,League One,3,3131
Adam Forshaw,Leeds United,79,2013,21,Brentford,League One,3,3122
Adam Forshaw,Leeds United,79,2014,22,Wigan Athletic,Championship,2,1130
Adam Forshaw,Leeds United,79,2014,22,Middlesbrough,Championship,2,712
Adam Forshaw,Leeds United,79,2015,23,Middlesbrough,Championship,2,1043
Adam Forshaw,Leeds United,79,2016,24,Middlesbrough,Premier League,1,2695
Adam Forshaw,Leeds United,79,2017,25,Middlesbrough,Championship,2,455
Adam Forshaw,Leeds United,79,2017,25,Leeds United,Championship,2,875
Adam Forshaw,Leeds United,79,2018,26,Leeds United,Championship,2,1892
Adam Forshaw,Leeds United,79,2019,27,Leeds United,Championship,2,584
Adam Forshaw,Leeds United,79,2021,29,Leeds United,Premier League,1,1530
Adam Forshaw,Leeds United,79,2022,30,Leeds United,Premier League,1,159
Joe Gelhardt,Leeds United,90,2018,16,Wigan Athletic,Championship,2,45
Joe Gelhardt,Leeds United,90,2019,17,Wigan Athletic,Championship,2,426
Joe Gelhardt,Leeds United,90,2020,18,Leeds United,Premier League,1,0
Joe Gelhardt,Leeds United,90,2021,19,Leeds United,Premier League,1,746
Joe Gelhardt,Leeds United,90,2022,20,Leeds United,Premier League,1,198
Junior Firpo,Leeds United,74,2017,20,Betis,La Liga,1,1189
Junior Firpo,Leeds United,74,2018,21,Betis,La Liga,1,1937
Junior Firpo,Leeds United,74,2019,22,Barcelona,La Liga,1,1014
Junior Firpo,Leeds United,74,2020,23,Barcelona,La Liga,1,289
Junior Firpo,Leeds United,74,2021,24,Leeds United,Premier League,1,1711
Junior Firpo,Leeds United,74,2022,25,Leeds United,Premier League,1,114
Cody Drameh,Leeds United,483,2020,18,Leeds United,Premier League,1,0
Cody Drameh,Leeds United,483,2021,19,Cardiff City,Championship,2,1922
Cody Drameh,Leeds United,483,2021,19,Leeds United,Premier League,1,128
Cody Drameh,Leeds United,483,2022,20,Leeds United,Premier League,1,69
Mateusz Klich,Leeds United,90,2008,18,Cracovia,Ekstraklasa,1,271
Mateusz Klich,Leeds United,90,2009,19,Cracovia,Ekstraklasa,1,1562
Mateusz Klich,Leeds United,90,2010,20,Cracovia,Ekstraklasa,1,2126
Mateusz Klich,Leeds United,90,2012,22,Zwolle,Eredivisie,1,1111
Mateusz Klich,Leeds United,90,2013,23,Zwolle,Eredivisie,1,2464
Mateusz Klich,Leeds United,90,2014,24,Wolfsburg,Bundesliga,1,0
Mateusz Klich,Leeds United,90,2014,24,Kaiserslautern,2. Bundesliga,2,233
Mateusz Klich,Leeds United,90,2015,25,Kaiserslautern,2. Bundesliga,2,1029
Mateusz Klich,Leeds United,90,2016,26,Kaiserslautern,2. Bundesliga,2,0
Mateusz Klich,Leeds United,90,2016,26,Twente,Eredivisie,1,2603
Mateusz Klich,Leeds United,90,2017,27,Utrecht,Eredivisie,1,1068
Mateusz Klich,Leeds United,90,2017,27,Leeds United,Championship,2,133
Mateusz Klich,Leeds United,90,2018,28,Leeds United,Championship,2,3803
Mateusz Klich,Leeds United,90,2019,29,Leeds United,Championship,2,3798
Mateusz Klich,Leeds United,90,2020,30,Leeds United,Premier League,1,2393
Mateusz Klich,Leeds United,90,2021,31,Leeds United,Premier League,1,2073
Mateusz Klich,Leeds United,90,2022,32,Leeds United,Premier League,1,280
Darko Gyabi,Leeds United,8,2022,18,Leeds United,Premier League,1,8
Mateo Fernández,Leeds United,2,2022,18,Leeds United,Premier League,1,2
Leo Fuhr Hjelde,Leeds United,270,2020,16,Ross County,Premiership,1,943
Leo Fuhr Hjelde,Leeds United,270,2020,16,Celtic,Premiership,1,0
Leo Fuhr Hjelde,Leeds United,270,2021,17,Leeds United,Premier League,1,150
Leo Fuhr Hjelde,Leeds United,270,2022,18,Leeds United,Premier League,1,0
Archie Gray,Leeds United,332,2021,15,Leeds United,Premier League,1,0
Archie Gray,Leeds United,332,2022,16,Leeds United,Premier League,1,0
Kristoffer Klaesson,Leeds United,360,2018,17,Vålerenga,Eliteserien,1,0
Kristoffer Klaesson,Leeds United,360,2019,18,Vålerenga,Eliteserien,1,1080
Kristoffer Klaesson,Leeds United,360,2020,19,Vålerenga,Eliteserien,1,2554
Kristoffer Klaesson,Leeds United,360,2021,20,Vålerenga,Eliteserien,1,1260
Kristoffer Klaesson,Leeds United,360,2021,20,Leeds United,Premier League,1,36
Kristoffer Klaesson,Leeds United,360,2022,21,Leeds United,Premier League,1,0
Sonny Perkins,Leeds United,0,2021,17,West Ham,Premier League,1,4
Sonny Perkins,Leeds United,0,2022,18,Leeds United,Premier League,1,0
Joel Robles,Leeds United,0,2009,19,Atlético Madrid,La Liga,1,168
Joel Robles,Leeds United,0,2011,21,Rayo Vallecano,La Liga,1,1170
Joel Robles,Leeds United,0,2012,22,Wigan Athletic,Premier League,1,810
Joel Robles,Leeds United,0,2013,23,Everton,Premier League,1,157
Joel Robles,Leeds United,0,2014,24,Everton,Premier League,1,585
Joel Robles,Leeds United,0,2015,25,Everton,Premier League,1,1170
Joel Robles,Leeds United,0,2016,26,Everton,Premier League,1,1737
Joel Robles,Leeds United,0,2017,27,Everton,Premier League,1,0
Joel Robles,Leeds United,0,2018,28,Betis,La Liga,1,450
Joel Robles,Leeds United,0,2019,29,Betis,La Liga,1,2887
Joel Robles,Leeds United,0,2020,30,Betis,La Liga,1,1620
Joel Robles,Leeds United,0,2021,31,Betis,La Liga,1,0
Joel Robles,Leeds United,0,2022,32,Leeds United,Premier League,1,0
Danny Ward,Leicester City,1620,2010,17,Tamworth,Conf Premier,5,90
Danny Ward,Leicester City,1620,2014,21,Morecambe,League Two,4,450
Danny Ward,Leicester City,1620,2014,21,Liverpool,Premier League,1,0
Danny Ward,Leicester City,1620,2015,22,Liverpool,Premier League,1,180
Danny Ward,Leicester City,1620,2015,22,Aberdeen,Premiership,1,1890
Danny Ward,Leicester City,1620,2016,23,Huddersfield,Championship,2,3755
Danny Ward,Leicester City,1620,2017,24,Liverpool,Premier League,1,0
Danny Ward,Leicester City,1620,2018,25,Leicester City,Premier League,1,0
Danny Ward,Leicester City,1620,2019,26,Leicester City,Premier League,1,0
Danny Ward,Leicester City,1620,2020,27,Leicester City,Premier League,1,0
Danny Ward,Leicester City,1620,2021,28,Leicester City,Premier League,1,90
Danny Ward,Leicester City,1620,2022,29,Leicester City,Premier League,1,1620
Timothy Castagne,Leicester City,1461,2014,18,Genk,Pro League,1,2193
Timothy Castagne,Leicester City,1461,2015,19,Genk,Pro League,1,1864
Timothy Castagne,Leicester City,1461,2016,20,Genk,First Division A,1,2572
Timothy Castagne,Leicester City,1461,2017,21,Atalanta,Serie A,1,1500
Timothy Castagne,Leicester City,1461,2018,22,Atalanta,Serie A,1,2006
Timothy Castagne,Leicester City,1461,2019,23,Atalanta,Serie A,1,1769
Timothy Castagne,Leicester City,1461,2020,24,Leicester City,Premier League,1,2345
Timothy Castagne,Leicester City,1461,2021,25,Leicester City,Premier League,1,2127
Timothy Castagne,Leicester City,1461,2022,26,Leicester City,Premier League,1,1461
Youri Tielemans,Leicester City,1377,2013,16,Anderlecht,Pro League,1,2027
Youri Tielemans,Leicester City,1377,2014,17,Anderlecht,Pro League,1,3042
Youri Tielemans,Leicester City,1377,2015,18,Anderlecht,Pro League,1,2578
Youri Tielemans,Leicester City,1377,2016,19,Anderlecht,First Division A,1,3036
Youri Tielemans,Leicester City,1377,2017,20,Monaco,Ligue 1,1,1569
Youri Tielemans,Leicester City,1377,2018,21,Monaco,Ligue 1,1,1680
Youri Tielemans,Leicester City,1377,2018,21,Leicester City,Premier League,1,1086
Youri Tielemans,Leicester City,1377,2019,22,Leicester City,Premier League,1,2828
Youri Tielemans,Leicester City,1377,2020,23,Leicester City,Premier League,1,3357
Youri Tielemans,Leicester City,1377,2021,24,Leicester City,Premier League,1,2631
Youri Tielemans,Leicester City,1377,2022,25,Leicester City,Premier League,1,1377
Harvey Barnes,Leicester City,1336,2016,18,MK Dons,League One,3,1684
Harvey Barnes,Leicester City,1336,2017,19,Barnsley,Championship,2,1398
Harvey Barnes,Leicester City,1336,2017,19,Leicester City,Premier League,1,10
Harvey Barnes,Leicester City,1336,2018,20,West Brom,Championship,2,2214
Harvey Barnes,Leicester City,1336,2018,20,Leicester City,Premier League,1,1004
Harvey Barnes,Leicester City,1336,2019,21,Leicester City,Premier League,1,2083
Harvey Barnes,Leicester City,1336,2020,22,Leicester City,Premier League,1,1945
Harvey Barnes,Leicester City,1336,2021,23,Leicester City,Premier League,1,2101
Harvey Barnes,Leicester City,1336,2022,24,Leicester City,Premier League,1,1336
Kiernan Dewsbury-Hall,Leicester City,1314,2019,20,Blackpool,League One,3,855
Kiernan Dewsbury-Hall,Leicester City,1314,2020,21,Luton Town,Championship,2,3222
Kiernan Dewsbury-Hall,Leicester City,1314,2021,22,Leicester City,Premier League,1,2105
Kiernan Dewsbury-Hall,Leicester City,1314,2022,23,Leicester City,Premier League,1,1314
James Justin,Leicester City,1252,2015,17,Luton Town,League Two,4,8
James Justin,Leicester City,1252,2016,18,Luton Town,League Two,4,2282
James Justin,Leicester City,1252,2017,19,Luton Town,League Two,4,976
James Justin,Leicester City,1252,2018,20,Luton Town,League One,3,3253
James Justin,Leicester City,1252,2019,21,Leicester City,Premier League,1,1012
James Justin,Leicester City,1252,2020,22,Leicester City,Premier League,1,2070
James Justin,Leicester City,1252,2021,23,Leicester City,Premier League,1,998
James Justin,Leicester City,1252,2022,24,Leicester City,Premier League,1,1252
Daniel Amartey,Leicester City,1185,2013,18,Djurgården,Allsvenskan,1,1917
Daniel Amartey,Leicester City,1185,2014,19,Djurgården,Allsvenskan,1,882
Daniel Amartey,Leicester City,1185,2014,19,FC Copenhagen,Superliga,1,2462
Daniel Amartey,Leicester City,1185,2015,20,FC Copenhagen,Superliga,1,1288
Daniel Amartey,Leicester City,1185,2015,20,Leicester City,Premier League,1,104
Daniel Amartey,Leicester City,1185,2016,21,Leicester City,Premier League,1,1673
Daniel Amartey,Leicester City,1185,2017,22,Leicester City,Premier League,1,487
Daniel Amartey,Leicester City,1185,2018,23,Leicester City,Premier League,1,641
Daniel Amartey,Leicester City,1185,2020,25,Leicester City,Premier League,1,722
Daniel Amartey,Leicester City,1185,2021,26,Leicester City,Premier League,1,2123
Daniel Amartey,Leicester City,1185,2022,27,Leicester City,Premier League,1,1185
James Maddison,Leicester City,1098,2014,17,Coventry City,League One,3,445
James Maddison,Leicester City,1098,2015,18,Coventry City,League One,3,1256
James Maddison,Leicester City,1098,2016,19,Aberdeen,Premiership,1,968
James Maddison,Leicester City,1098,2016,19,Norwich City,Championship,2,35
James Maddison,Leicester City,1098,2017,20,Norwich City,Championship,2,3630
James Maddison,Leicester City,1098,2018,21,Leicester City,Premier League,1,2831
James Maddison,Leicester City,1098,2019,22,Leicester City,Premier League,1,2624
James Maddison,Leicester City,1098,2020,23,Leicester City,Premier League,1,2099
James Maddison,Leicester City,1098,2021,24,Leicester City,Premier League,1,2459
James Maddison,Leicester City,1098,2022,25,Leicester City,Premier League,1,1098
Wout Faes,Leicester City,1080,2016,18,Anderlecht,First Division A,1,0
Wout Faes,Leicester City,1080,2016,18,Heerenveen,Eredivisie,1,562
Wout Faes,Leicester City,1080,2017,19,Excelsior,Eredivisie,1,1573
Wout Faes,Leicester City,1080,2018,20,Oostende,First Division A,1,2331
Wout Faes,Leicester City,1080,2019,21,Oostende,First Division A,1,2520
Wout Faes,Leicester City,1080,2020,22,Reims,Ligue 1,1,2899
Wout Faes,Leicester City,1080,2021,23,Reims,Ligue 1,1,3330
Wout Faes,Leicester City,1080,2022,24,Reims,Ligue 1,1,270
Wout Faes,Leicester City,1080,2022,24,Leicester City,Premier League,1,1080
Boubakary Soumaré,Leicester City,836,2017,18,Lille,Ligue 1,1,511
Boubakary Soumaré,Leicester City,836,2018,19,Lille,Ligue 1,1,564
Boubakary Soumaré,Leicester City,836,2019,20,Lille,Ligue 1,1,1213
Boubakary Soumaré,Leicester City,836,2020,21,Lille,Ligue 1,1,1919
Boubakary Soumaré,Leicester City,836,2021,22,Leicester City,Premier League,1,1102
Boubakary Soumaré,Leicester City,836,2022,23,Leicester City,Premier League,1,836
Jamie Vardy,Leicester City,962,2011,24,Fleetwood Town,Conf Premier,5,3002
Jamie Vardy,Leicester City,962,2012,25,Leicester City,Championship,2,1471
Jamie Vardy,Leicester City,962,2013,26,Leicester City,Championship,2,2897
Jamie Vardy,Leicester City,962,2014,27,Leicester City,Premier League,1,2241
Jamie Vardy,Leicester City,962,2015,28,Leicester City,Premier League,1,3133
Jamie Vardy,Leicester City,962,2016,29,Leicester City,Premier League,1,2802
Jamie Vardy,Leicester City,962,2017,30,Leicester City,Premier League,1,3247
Jamie Vardy,Leicester City,962,2018,31,Leicester City,Premier League,1,2726
Jamie Vardy,Leicester City,962,2019,32,Leicester City,Premier League,1,3033
Jamie Vardy,Leicester City,962,2020,33,Leicester City,Premier League,1,2840
Jamie Vardy,Leicester City,962,2021,34,Leicester City,Premier League,1,1806
Jamie Vardy,Leicester City,962,2022,35,Leicester City,Premier League,1,962
Jonny Evans,Leicester City,810,2006,18,Sunderland,Championship,2,1575
Jonny Evans,Leicester City,810,2007,19,Sunderland,Premier League,1,1336
Jonny Evans,Leicester City,810,2008,20,Manchester Utd,Premier League,1,1422
Jonny Evans,Leicester City,810,2009,21,Manchester Utd,Premier League,1,1585
Jonny Evans,Leicester City,810,2010,22,Manchester Utd,Premier League,1,1005
Jonny Evans,Leicester City,810,2011,23,Manchester Utd,Premier League,1,2424
Jonny Evans,Leicester City,810,2012,24,Manchester Utd,Premier League,1,1902
Jonny Evans,Leicester City,810,2013,25,Manchester Utd,Premier League,1,1375
Jonny Evans,Leicester City,810,2014,26,Manchester Utd,Premier League,1,1090
Jonny Evans,Leicester City,810,2015,27,West Brom,Premier League,1,2590
Jonny Evans,Leicester City,810,2016,28,West Brom,Premier League,1,2637
Jonny Evans,Leicester City,810,2017,29,West Brom,Premier League,1,2270
Jonny Evans,Leicester City,810,2018,30,Leicester City,Premier League,1,1996
Jonny Evans,Leicester City,810,2019,31,Leicester City,Premier League,1,3383
Jonny Evans,Leicester City,810,2020,32,Leicester City,Premier League,1,2473
Jonny Evans,Leicester City,810,2021,33,Leicester City,Premier League,1,1348
Jonny Evans,Leicester City,810,2022,34,Leicester City,Premier League,1,810
Wilfred Ndidi,Leicester City,786,2014,17,Genk,Pro League,1,350
Wilfred Ndidi,Leicester City,786,2015,18,Genk,Pro League,1,3048
Wilfred Ndidi,Leicester City,786,2016,19,Genk,First Division A,1,1710
Wilfred Ndidi,Leicester City,786,2016,19,Leicester City,Premier League,1,1521
Wilfred Ndidi,Leicester City,786,2017,20,Leicester City,Premier League,1,2898
Wilfred Ndidi,Leicester City,786,2018,21,Leicester City,Premier League,1,3296
Wilfred Ndidi,Leicester City,786,2019,22,Leicester City,Premier League,1,2674
Wilfred Ndidi,Leicester City,786,2020,23,Leicester City,Premier League,1,2176
Wilfred Ndidi,Leicester City,786,2021,24,Leicester City,Premier League,1,1618
Wilfred Ndidi,Leicester City,786,2022,25,Leicester City,Premier League,1,786
Patson Daka,Leicester City,701,2017,18,RB Salzburg,Bundesliga,1,228
Patson Daka,Leicester City,701,2018,19,RB Salzburg,Bundesliga,1,785
Patson Daka,Leicester City,701,2019,20,RB Salzburg,Bundesliga,1,1871
Patson Daka,Leicester City,701,2020,21,RB Salzburg,Bundesliga,1,1952
Patson Daka,Leicester City,701,2021,22,Leicester City,Premier League,1,1159
Patson Daka,Leicester City,701,2022,23,Leicester City,Premier League,1,701
Luke Thomas,Leicester City,524,2019,18,Leicester City,Premier League,1,267
Luke Thomas,Leicester City,524,2020,19,Leicester City,Premier League,1,969
Luke Thomas,Leicester City,524,2021,20,Leicester City,Premier League,1,1912
Luke Thomas,Leicester City,524,2022,21,Leicester City,Premier League,1,524
Ayoze Pérez,Leicester City,382,2013,20,Tenerife,Segunda División,2,2764
Ayoze Pérez,Leicester City,382,2014,21,Newcastle Utd,Premier League,1,2369
Ayoze Pérez,Leicester City,382,2015,22,Newcastle Utd,Premier League,1,2048
Ayoze Pérez,Leicester City,382,2016,23,Newcastle Utd,Championship,2,2292
Ayoze Pérez,Leicester City,382,2017,24,Newcastle Utd,Premier League,1,2492
Ayoze Pérez,Leicester City,382,2018,25,Newcastle Utd,Premier League,1,2917
Ayoze Pérez,Leicester City,382,2019,26,Leicester City,Premier League,1,2004
Ayoze Pérez,Leicester City,382,2020,27,Leicester City,Premier League,1,1331
Ayoze Pérez,Leicester City,382,2021,28,Leicester City,Premier League,1,445
Ayoze Pérez,Leicester City,382,2022,29,Leicester City,Premier League,1,382
Dennis Praet,Leicester City,282,2011,17,Anderlecht,Pro League,1,111
Dennis Praet,Leicester City,282,2012,18,Anderlecht,Pro League,1,1668
Dennis Praet,Leicester City,282,2013,19,Anderlecht,Pro League,1,2654
Dennis Praet,Leicester City,282,2014,20,Anderlecht,Pro League,1,2584
Dennis Praet,Leicester City,282,2015,21,Anderlecht,Pro League,1,3129
Dennis Praet,Leicester City,282,2016,22,Anderlecht,First Division A,1,62
Dennis Praet,Leicester City,282,2016,22,Sampdoria,Serie A,1,1799
Dennis Praet,Leicester City,282,2017,23,Sampdoria,Serie A,1,2657
Dennis Praet,Leicester City,282,2018,24,Sampdoria,Serie A,1,2890
Dennis Praet,Leicester City,282,2019,25,Leicester City,Premier League,1,1134
Dennis Praet,Leicester City,282,2020,26,Leicester City,Premier League,1,718
Dennis Praet,Leicester City,282,2021,27,Torino,Serie A,1,1539
Dennis Praet,Leicester City,282,2021,27,Leicester City,Premier League,1,0
Dennis Praet,Leicester City,282,2022,28,Leicester City,Premier League,1,282
Wesley Fofana,Leicester City,180,2018,17,Saint-Étienne,Ligue 1,1,161
Wesley Fofana,Leicester City,180,2019,18,Saint-Étienne,Ligue 1,1,1215
Wesley Fofana,Leicester City,180,2020,19,Saint-Étienne,Ligue 1,1,315
Wesley Fofana,Leicester City,180,2020,19,Leicester City,Premier League,1,2262
Wesley Fofana,Leicester City,180,2021,20,Leicester City,Premier League,1,630
Wesley Fofana,Leicester City,180,2022,21,Leicester City,Premier League,1,180
Wesley Fofana,Leicester City,180,2022,21,Chelsea,Premier League,1,180
Kelechi Iheanacho,Leicester City,278,2015,18,Manchester City,Premier League,1,766
Kelechi Iheanacho,Leicester City,278,2016,19,Manchester City,Premier League,1,537
Kelechi Iheanacho,Leicester City,278,2017,20,Leicester City,Premier League,1,830
Kelechi Iheanacho,Leicester City,278,2018,21,Leicester City,Premier League,1,941
Kelechi Iheanacho,Leicester City,278,2019,22,Leicester City,Premier League,1,960
Kelechi Iheanacho,Leicester City,278,2020,23,Leicester City,Premier League,1,1459
Kelechi Iheanacho,Leicester City,278,2021,24,Leicester City,Premier League,1,1264
Kelechi Iheanacho,Leicester City,278,2022,25,Leicester City,Premier League,1,278
Çağlar Söyüncü,Leicester City,71,2016,20,Freiburg,Bundesliga,1,2070
Çağlar Söyüncü,Leicester City,71,2017,21,Freiburg,Bundesliga,1,2153
Çağlar Söyüncü,Leicester City,71,2018,22,Leicester City,Premier League,1,372
Çağlar Söyüncü,Leicester City,71,2019,23,Leicester City,Premier League,1,3036
Çağlar Söyüncü,Leicester City,71,2020,24,Leicester City,Premier League,1,1819
Çağlar Söyüncü,Leicester City,71,2021,25,Leicester City,Premier League,1,2497
Çağlar Söyüncü,Leicester City,71,2022,26,Leicester City,Premier League,1,71
Nampalys Mendy,Leicester City,171,2010,18,Monaco,Ligue 1,1,1082
Nampalys Mendy,Leicester City,171,2011,19,Monaco,Ligue 2,2,1572
Nampalys Mendy,Leicester City,171,2012,20,Monaco,Ligue 2,2,2732
Nampalys Mendy,Leicester City,171,2013,21,Nice,Ligue 1,1,3101
Nampalys Mendy,Leicester City,171,2014,22,Nice,Ligue 1,1,3240
Nampalys Mendy,Leicester City,171,2015,23,Nice,Ligue 1,1,3392
Nampalys Mendy,Leicester City,171,2016,24,Leicester City,Premier League,1,269
Nampalys Mendy,Leicester City,171,2017,25,Nice,Ligue 1,1,965
Nampalys Mendy,Leicester City,171,2018,26,Leicester City,Premier League,1,2092
Nampalys Mendy,Leicester City,171,2019,27,Leicester City,Premier League,1,291
Nampalys Mendy,Leicester City,171,2020,28,Leicester City,Premier League,1,1459
Nampalys Mendy,Leicester City,171,2021,29,Leicester City,Premier League,1,1032
Nampalys Mendy,Leicester City,171,2022,30,Leicester City,Premier League,1,171
Marc Albrighton,Leicester City,114,2009,19,Aston Villa,Premier League,1,61
Marc Albrighton,Leicester City,114,2010,20,Aston Villa,Premier League,1,1799
Marc Albrighton,Leicester City,114,2011,21,Aston Villa,Premier League,1,1498
Marc Albrighton,Leicester City,114,2012,22,Aston Villa,Premier League,1,429
Marc Albrighton,Leicester City,114,2013,23,Aston Villa,Premier League,1,973
Marc Albrighton,Leicester City,114,2013,23,Wigan Athletic,Championship,2,197
Marc Albrighton,Leicester City,114,2014,24,Leicester City,Premier League,1,1031
Marc Albrighton,Leicester City,114,2015,25,Leicester City,Premier League,1,2749
Marc Albrighton,Leicester City,114,2016,26,Leicester City,Premier League,1,2411
Marc Albrighton,Leicester City,114,2017,27,Leicester City,Premier League,1,2538
Marc Albrighton,Leicester City,114,2018,28,Leicester City,Premier League,1,1625
Marc Albrighton,Leicester City,114,2019,29,Leicester City,Premier League,1,867
Marc Albrighton,Leicester City,114,2020,30,Leicester City,Premier League,1,1746
Marc Albrighton,Leicester City,114,2021,31,Leicester City,Premier League,1,1132
Marc Albrighton,Leicester City,114,2022,32,Leicester City,Premier League,1,114
Samuel Braybrooke,Leicester City,270,2022,18,Leicester City,Premier League,1,0
Lewis Brunt,Leicester City,704,2021,20,Leicester City,Premier League,1,24
Lewis Brunt,Leicester City,704,2022,21,Leicester City,Premier League,1,0
Daniel Iversen,Leicester City,0,2018,21,Oldham Athletic,League Two,4,3780
Daniel Iversen,Leicester City,0,2019,22,Rotherham Utd,League One,3,3060
