player_name,player_slug,team_name
Stefan Ortega,/en/players/c1242d4e/Stefan-Ortega,Manchester City
Josh Wilson-Esbrand,/en/players/c19a2df1/Josh-Wilson-Esbrand,Manchester City
David de Gea,/en/players/7ba6d84e/David-de-Gea,Manchester Utd
Lisandro Martínez,/en/players/bac46a10/Lisandro-Martinez,Manchester Utd
Bruno Fernandes,/en/players/507c7bdf/Bruno-Fernandes,Manchester Utd
Diogo Dalot,/en/players/d9565625/Diogo-Dalot,Manchester Utd
Marcus Rashford,/en/players/a1d5bd30/Marcus-Rashford,Manchester Utd
Christian Eriksen,/en/players/980522ec/Christian-Eriksen,Manchester Utd
Jadon Sancho,/en/players/dbf053da/Jadon-Sancho,Manchester Utd
Luke Shaw,/en/players/9c94165b/Luke-Shaw,Manchester Utd
Raphaël Varane,/en/players/9f8e9423/Raphael-Varane,Manchester Utd
Casemiro,/en/players/4d224fe8/Casemiro,Manchester Utd
Scott McTominay,/en/players/d93c2511/Scott-McTominay,Manchester Utd
Tyrell Malacia,/en/players/6b6c793c/Tyrell-Malacia,Manchester Utd
Antony,/en/players/99127249/Antony,Manchester Utd
Anthony Elanga,/en/players/2fba6108/Anthony-Elanga,Manchester Utd
Cristiano Ronaldo,/en/players/dea698d9/Cristiano-Ronaldo,Manchester Utd
Fred,/en/players/b853e0ad/Fred,Manchester Utd
Victor Lindelöf,/en/players/f5deef4c/Victor-Lindelof,Manchester Utd
Harry Maguire,/en/players/d8931174/Harry-Maguire,Manchester Utd
Anthony Martial,/en/players/8b788c01/Anthony-Martial,Manchester Utd
Donny van de Beek,/en/players/50dc94ce/Donny-van-de-Beek,Manchester Utd
Alejandro Garnacho,/en/players/7aa8adfe/Alejandro-Garnacho,Manchester Utd
Aaron Wan-Bissaka,/en/players/9e525177/Aaron-Wan-Bissaka,Manchester Utd
Nathan Bishop,/en/players/bf713136/Nathan-Bishop,Manchester Utd
Martin Dúbravka,/en/players/3a949a25/Martin-Dubravka,Manchester Utd
James Garner,/en/players/4e015693/James-Garner,Manchester Utd
Tom Heaton,/en/players/a6de6361/Tom-Heaton,Manchester Utd
Zidane Iqbal,/en/players/6fa3c28e/Zidane-Iqbal,Manchester Utd
Matej Kovar,/en/players/bc67a0e1/Matej-Kovar,Manchester Utd
Kobbie Mainoo,/en/players/c6220452/Kobbie-Mainoo,Manchester Utd
Facundo Pellistri,/en/players/ac7e7b1c/Facundo-Pellistri,Manchester Utd
Shola Shoretire,/en/players/00f0482f/Shola-Shoretire,Manchester Utd
Nick Pope,/en/players/4b40d9ca/Nick-Pope,Newcastle Utd
Kieran Trippier,/en/players/21512407/Kieran-Trippier,Newcastle Utd
Miguel Almirón,/en/players/862a1c15/Miguel-Almiron,Newcastle Utd
Fabian Schär,/en/players/c8aa95da/Fabian-Schar,Newcastle Utd
Dan Burn,/en/players/b2d31e83/Dan-Burn,Newcastle Utd
Joe Willock,/en/players/a3b03921/Joe-Willock,Newcastle Utd
Joelinton,/en/players/c17bfb65/Joelinton,Newcastle Utd
Sven Botman,/en/players/ccce7025/Sven-Botman,Newcastle Utd
Bruno Guimarães,/en/players/82518f62/Bruno-Guimaraes,Newcastle Utd
Sean Longstaff,/en/players/a2b105e0/Sean-Longstaff,Newcastle Utd
Callum Wilson,/en/players/c596fcb0/Callum-Wilson,Newcastle Utd
Jacob Murphy,/en/players/de112b84/Jacob-Murphy,Newcastle Utd
Matt Targett,/en/players/e514ab62/Matt-Targett,Newcastle Utd
Allan Saint-Maximin,/en/players/2b16cb1a/Allan-Saint-Maximin,Newcastle Utd
Ryan Fraser,/en/players/d56543a0/Ryan-Fraser,Newcastle Utd
Alexander Isak,/en/players/8e92be30/Alexander-Isak,Newcastle Utd
Chris Wood,/en/players/4e9a0555/Chris-Wood,Newcastle Utd
Jamaal Lascelles,/en/players/450ab6fc/Jamaal-Lascelles,Newcastle Utd
Elliot Anderson,/en/players/de31038e/Elliot-Anderson,Newcastle Utd
Jonjo Shelvey,/en/players/3727dd3c/Jonjo-Shelvey,Newcastle Utd
Javier Manquillo,/en/players/758dd7f0/Javier-Manquillo,Newcastle Utd
Jamal Lewis,/en/players/efb9215a/Jamal-Lewis,Newcastle Utd
Emil Krafth,/en/players/77cf6852/Emil-Krafth,Newcastle Utd
Matt Ritchie,/en/players/71ef519e/Matt-Ritchie,Newcastle Utd
Karl Darlow,/en/players/cde3309f/Karl-Darlow,Newcastle Utd
Martin Dúbravka,/en/players/3a949a25/Martin-Dubravka,Newcastle Utd
Paul Dummett,/en/players/3fe6bd8c/Paul-Dummett,Newcastle Utd
Loris Karius,/en/players/32e7ce92/Loris-Karius,Newcastle Utd
Dean Henderson,/en/players/e5a76dfe/Dean-Henderson,Nott'ham Forest
Scott McKenna,/en/players/4e5a4cbc/Scott-McKenna,Nott'ham Forest
Brennan Johnson,/en/players/0cd31129/Brennan-Johnson,Nott'ham Forest
Neco Williams,/en/players/dd323728/Neco-Williams,Nott'ham Forest
Morgan Gibbs-White,/en/players/32f60ed8/Morgan-Gibbs-White,Nott'ham Forest
Ryan Yates,/en/players/c1fe2a48/Ryan-Yates,Nott'ham Forest
Steve Cook,/en/players/3e5e4e63/Steve-Cook,Nott'ham Forest
Jesse Lingard,/en/players/810e3c74/Jesse-Lingard,Nott'ham Forest
Remo Freuler,/en/players/98d2c2c4/Remo-Freuler,Nott'ham Forest
Cheikhou Kouyaté,/en/players/8d3c902d/Cheikhou-Kouyate,Nott'ham Forest
Joe Worrall,/en/players/a5212312/Joe-Worrall,Nott'ham Forest
Harry Toffolo,/en/players/a105d46a/Harry-Toffolo,Nott'ham Forest
Serge Aurier,/en/players/5c2b4f07/Serge-Aurier,Nott'ham Forest
Lewis O'Brien,/en/players/089667a5/Lewis-OBrien,Nott'ham Forest
Taiwo Awoniyi,/en/players/e5478b87/Taiwo-Awoniyi,Nott'ham Forest
Renan Lodi,/en/players/ed9f7cfe/Renan-Lodi,Nott'ham Forest
Emmanuel Dennis,/en/players/2c44a35d/Emmanuel-Dennis,Nott'ham Forest
Orel Mangala,/en/players/a572e291/Orel-Mangala,Nott'ham Forest
Moussa Niakhate,/en/players/00242715/Moussa-Niakhate,Nott'ham Forest
Willy Boly,/en/players/a4ac4b8f/Willy-Boly,Nott'ham Forest
Jack Colback,/en/players/963a9201/Jack-Colback,Nott'ham Forest
Sam Surridge,/en/players/b017b770/Sam-Surridge,Nott'ham Forest
Giulian Biancone,/en/players/de40e38c/Giulian-Biancone,Nott'ham Forest
Alexander Mighten,/en/players/10ec4169/Alexander-Mighten,Nott'ham Forest
Cafú,/en/players/85322440/Cafu,Nott'ham Forest
Loïc Bade,/en/players/114bbdee/Loic-Bade,Nott'ham Forest
Oliver Hammond,/en/players/3766178e/Oliver-Hammond,Nott'ham Forest
Wayne Hennessey,/en/players/76eca7e2/Wayne-Hennessey,Nott'ham Forest
Loïc Mbe Soh,/en/players/8f534f8e/Loic-Mbe-Soh,Nott'ham Forest
Dale Taylor,/en/players/d5094280/Dale-Taylor,Nott'ham Forest
Lyle Taylor,/en/players/3e80e04e/Lyle-Taylor,Nott'ham Forest
Gavin Bazunu,/en/players/c91441dc/Gavin-Bazunu,Southampton
James Ward-Prowse,/en/players/3515d404/James-Ward-Prowse,Southampton
Mohammed Salisu,/en/players/0b33f6ad/Mohammed-Salisu,Southampton
Che Adams,/en/players/f2bf1b0f/Che-Adams,Southampton
Mohamed Elyounoussi,/en/players/68dc0dac/Mohamed-Elyounoussi,Southampton
Kyle Walker-Peters,/en/players/984a5a64/Kyle-Walker-Peters,Southampton
Armel Bella Kotchap,/en/players/a39d11bc/Armel-Bella-Kotchap,Southampton
Adam Armstrong,/en/players/68c720b5/Adam-Armstrong,Southampton
Joe Aribo,/en/players/328f7d51/Joe-Aribo,Southampton
Romain Perraud,/en/players/6dfd8f05/Romain-Perraud,Southampton
Stuart Armstrong,/en/players/97333cf5/Stuart-Armstrong,Southampton
Roméo Lavia,/en/players/ecad9aa5/Romeo-Lavia,Southampton
Ibrahima Diallo,/en/players/11ff3d56/Ibrahima-Diallo,Southampton
Moussa Djenepo,/en/players/254147d4/Moussa-Djenepo,Southampton
Duje Ćaleta-Car,/en/players/94f8d10c/Duje-Caleta-Car,Southampton
Ainsley Maitland-Niles,/en/players/e3a5814e/Ainsley-Maitland-Niles,Southampton
Lyanco,/en/players/b5bf1770/Lyanco,Southampton
Sekou Mara,/en/players/3544641e/Sekou-Mara,Southampton
Jan Bednarek,/en/players/4115ce4e/Jan-Bednarek,Southampton
Juan Larios,/en/players/cf7fb13a/Juan-Larios,Southampton
Theo Walcott,/en/players/1ecb65be/Theo-Walcott,Southampton
Oriol Romeu,/en/players/4b511457/Oriol-Romeu,Southampton
Yan Valery,/en/players/531a4aa8/Yan-Valery,Southampton
Samuel Edozie,/en/players/007414dd/Samuel-Edozie,Southampton
Jack Stephens,/en/players/6adbc307/Jack-Stephens,Southampton
Nathan Redmond,/en/players/ab651565/Nathan-Redmond,Southampton
Ryan Finnigan,/en/players/9610c9c1/Ryan-Finnigan,Southampton
Alex McCarthy,/en/players/36c2ca73/Alex-McCarthy,Southampton
Lewis Payne,/en/players/32e9d210/Lewis-Payne,Southampton
Hugo Lloris,/en/players/8f62b6ee/Hugo-Lloris,Tottenham
Harry Kane,/en/players/21a66f6a/Harry-Kane,Tottenham
Eric Dier,/en/players/ac861941/Eric-Dier,Tottenham
Pierre Højbjerg,/en/players/8b04d6c1/Pierre-Hojbjerg,Tottenham
Rodrigo Bentancur,/en/players/3b8674e6/Rodrigo-Bentancur,Tottenham
Son Heung-min,/en/players/92e7e919/Son-Heung-min,Tottenham
Ben Davies,/en/players/44781702/Ben-Davies,Tottenham
Emerson,/en/players/df8b52a5/Emerson,Tottenham
Ivan Perišić,/en/players/6fe90922/Ivan-Perisic,Tottenham
Ryan Sessegnon,/en/players/6aa3e78b/Ryan-Sessegnon,Tottenham
Cristian Romero,/en/players/a3d94a58/Cristian-Romero,Tottenham
Dejan Kulusevski,/en/players/df3cda47/Dejan-Kulusevski,Tottenham
Clément Lenglet,/en/players/4f28a6ff/Clement-Lenglet,Tottenham
Yves Bissouma,/en/players/6c203af0/Yves-Bissouma,Tottenham
Davinson Sánchez,/en/players/da7b447d/Davinson-Sanchez,Tottenham
Richarlison,/en/players/fa031b34/Richarlison,Tottenham
Matt Doherty,/en/players/d557d734/Matt-Doherty,Tottenham
Oliver Skipp,/en/players/6250083a/Oliver-Skipp,Tottenham
Lucas Moura,/en/players/2b622f01/Lucas-Moura,Tottenham
Bryan,/en/players/7b5ab7f2/Bryan,Tottenham
Djed Spence,/en/players/9bc9a519/Djed-Spence,Tottenham
Fraser Forster,/en/players/c3e39f12/Fraser-Forster,Tottenham
Pape Matar Sarr,/en/players/feb5d972/Pape-Matar-Sarr,Tottenham
Japhet Tanganga,/en/players/e9971f2d/Japhet-Tanganga,Tottenham
Harvey White,/en/players/4d90ce8c/Harvey-White,Tottenham
Declan Rice,/en/players/1c7012b8/Declan-Rice,West Ham
Jarrod Bowen,/en/players/79c84d1c/Jarrod-Bowen,West Ham
Tomáš Souček,/en/players/6613c819/Tomas-Soucek,West Ham
Łukasz Fabiański,/en/players/9328b835/Lukasz-Fabianski,West Ham
Aaron Cresswell,/en/players/4f974391/Aaron-Cresswell,West Ham
Kurt Zouma,/en/players/ce4246f5/Kurt-Zouma,West Ham
Thilo Kehrer,/en/players/51dbeea9/Thilo-Kehrer,West Ham
Pablo Fornals,/en/players/82927de4/Pablo-Fornals,West Ham
Gianluca Scamacca,/en/players/8790f988/Gianluca-Scamacca,West Ham
Saïd Benrahma,/en/players/5a04fd92/Said-Benrahma,West Ham
Vladimír Coufal,/en/players/fdf3cb77/Vladimir-Coufal,West Ham
Lucas Paquetá,/en/players/9b6f7fd5/Lucas-Paqueta,West Ham
Michail Antonio,/en/players/ac05f970/Michail-Antonio,West Ham
Ben Johnson,/en/players/9319781b/Ben-Johnson,West Ham
Craig Dawson,/en/players/3e9e06cb/Craig-Dawson,West Ham
Flynn Downes,/en/players/69fdb896/Flynn-Downes,West Ham
Emerson Palmieri,/en/players/e0bc6fdc/Emerson-Palmieri,West Ham
Manuel Lanzini,/en/players/26f6dca8/Manuel-Lanzini,West Ham
Maxwel Cornet,/en/players/beb391dd/Maxwel-Cornet,West Ham
Alphonse Areola,/en/players/2f965a72/Alphonse-Areola,West Ham
Nayef Aguerd,/en/players/288e1e13/Nayef-Aguerd,West Ham
Angelo Ogbonna,/en/players/74b2cd7e/Angelo-Ogbonna,West Ham
Conor Coventry,/en/players/a5ca9127/Conor-Coventry,West Ham
Harrison Ashby,/en/players/b391383a/Harrison-Ashby,West Ham
Armstrong Okoflex,/en/players/ab77d10d/Armstrong-Okoflex,West Ham
Darren Randolph,/en/players/6385ebfb/Darren-Randolph,West Ham
Nikola Vlašić,/en/players/aa8e289e/Nikola-Vlasic,West Ham
Max Kilman,/en/players/d0f72bf1/Max-Kilman,Wolves
José Sá,/en/players/903b6e8b/Jose-Sa,Wolves
Rúben Neves,/en/players/44bfb6c5/Ruben-Neves,Wolves
Nathan Collins,/en/players/a8c19eb8/Nathan-Collins,Wolves
Daniel Podence,/en/players/7fcc71d8/Daniel-Podence,Wolves
João Moutinho,/en/players/f5a00fa4/Joao-Moutinho,Wolves
Jonny Castro,/en/players/e28868f3/Jonny-Castro,Wolves
Matheus Nunes,/en/players/e6af02e0/Matheus-Nunes,Wolves
Gonçalo Guedes,/en/players/e6bc67d7/Goncalo-Guedes,Wolves
Nélson Semedo,/en/players/d04b94db/Nelson-Semedo,Wolves
Pedro Neto,/en/players/7ba2eaa9/Pedro-Neto,Wolves
Rayan Aït Nouri,/en/players/9b398aea/Rayan-Ait-Nouri,Wolves
Adama Traoré,/en/players/9a28eba4/Adama-Traore,Wolves
Hugo Bueno,/en/players/bfc3b3a0/Hugo-Bueno,Wolves
Diego Costa,/en/players/a190d597/Diego-Costa,Wolves
Boubacar Traoré,/en/players/999ceb5f/Boubacar-Traore,Wolves
Hwang Hee-chan,/en/players/169fd162/Hwang-Hee-chan,Wolves
Toti Gomes,/en/players/f0caab96/Toti-Gomes,Wolves
Leander Dendoncker,/en/players/5a7301ae/Leander-Dendoncker,Wolves
Raúl Jiménez,/en/players/b561db50/Raul-Jimenez,Wolves
Morgan Gibbs-White,/en/players/32f60ed8/Morgan-Gibbs-White,Wolves
Sasa Kalajdzic,/en/players/15f24fe7/Sasa-Kalajdzic,Wolves
Joseph Hodge,/en/players/bd8a5d95/Joseph-Hodge,Wolves
Chem Campbell,/en/players/6f711f67/Chem-Campbell,Wolves
Dexter Lembikisa,/en/players/0bdda685/Dexter-Lembikisa,Wolves
Connor Ronan,/en/players/1b804500/Connor-Ronan,Wolves
Willy Boly,/en/players/a4ac4b8f/Willy-Boly,Wolves
Conor Coady,/en/players/2928dca2/Conor-Coady,Wolves
Luke Cundle,/en/players/cc3b8e78/Luke-Cundle,Wolves
Nathan Fraser,/en/players/00b77ecf/Nathan-Fraser,Wolves
Harvey Griffiths,/en/players/6e4cb264/Harvey-Griffiths,Wolves
Yerson Mosquera,/en/players/1e159d70/Yerson-Mosquera,Wolves
Matija Šarkić,/en/players/a89e7b29/Matija-Sarkic,Wolves
