player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Tiemoué Bakayoko,Chelsea,0,2013,18,Rennes,Ligue 1,1,1728
Tiemoué Bakayoko,Chelsea,0,2014,19,Monaco,Ligue 1,1,836
Tiemoué Bakayoko,Chelsea,0,2015,20,Monaco,Ligue 1,1,1364
Tiemoué Bakayoko,Chelsea,0,2016,21,Monaco,Ligue 1,1,2223
Tiemoué Bakayoko,Chelsea,0,2017,22,Chelsea,Premier League,1,2126
Tiemoué Bakayoko,Chelsea,0,2018,23,Milan,Serie A,1,2301
Tiemoué Bakayoko,Chelsea,0,2019,24,Monaco,Ligue 1,1,1719
Tiemoué Bakayoko,Chelsea,0,2020,25,Napoli,Serie A,1,1964
Tiemoué Bakayoko,Chelsea,0,2021,26,Milan,Serie A,1,501
Tiemoué Bakayoko,Chelsea,0,2022,27,Milan,Serie A,1,0
Gary Cahill,Chelsea,1939,2004,18,Burnley,Championship,2,2430
Gary Cahill,Chelsea,1939,2005,19,Aston Villa,Premier League,1,578
Gary Cahill,Chelsea,1939,2006,20,Aston Villa,Premier League,1,1744
Gary Cahill,Chelsea,1939,2007,21,Aston Villa,Premier League,1,45
Gary Cahill,Chelsea,1939,2007,21,Sheffield Utd,Championship,2,1440
Gary Cahill,Chelsea,1939,2007,21,Bolton,Premier League,1,1148
Gary Cahill,Chelsea,1939,2008,22,Bolton,Premier League,1,2970
Gary Cahill,Chelsea,1939,2009,23,Bolton,Premier League,1,2610
Gary Cahill,Chelsea,1939,2010,24,Bolton,Premier League,1,3214
Gary Cahill,Chelsea,1939,2011,25,Bolton,Premier League,1,1638
Gary Cahill,Chelsea,1939,2011,25,Chelsea,Premier League,1,856
Gary Cahill,Chelsea,1939,2012,26,Chelsea,Premier League,1,2219
Gary Cahill,Chelsea,1939,2013,27,Chelsea,Premier League,1,2624
Gary Cahill,Chelsea,1939,2014,28,Chelsea,Premier League,1,2986
Gary Cahill,Chelsea,1939,2015,29,Chelsea,Premier League,1,1957
Gary Cahill,Chelsea,1939,2016,30,Chelsea,Premier League,1,3296
Gary Cahill,Chelsea,1939,2017,31,Chelsea,Premier League,1,2086
Gary Cahill,Chelsea,1939,2018,32,Chelsea,Premier League,1,24
Gary Cahill,Chelsea,1939,2019,33,Crystal Palace,Premier League,1,2167
Gary Cahill,Chelsea,1939,2020,34,Crystal Palace,Premier League,1,1800
Gary Cahill,Chelsea,1939,2021,35,Bournemouth,Championship,2,1939
Álvaro Morata,Chelsea,961,2010,17,Real Madrid,La Liga,1,3
Álvaro Morata,Chelsea,961,2011,18,Real Madrid,La Liga,1,10
Álvaro Morata,Chelsea,961,2012,19,Real Madrid B,Segunda División,2,1615
Álvaro Morata,Chelsea,961,2012,19,Real Madrid,La Liga,1,418
Álvaro Morata,Chelsea,961,2013,20,Real Madrid,La Liga,1,594
Álvaro Morata,Chelsea,961,2014,21,Juventus,Serie A,1,1333
Álvaro Morata,Chelsea,961,2015,22,Juventus,Serie A,1,1441
Álvaro Morata,Chelsea,961,2016,23,Real Madrid,La Liga,1,1334
Álvaro Morata,Chelsea,961,2017,24,Chelsea,Premier League,1,2061
Álvaro Morata,Chelsea,961,2018,25,Chelsea,Premier League,1,941
Álvaro Morata,Chelsea,961,2018,25,Atlético Madrid,La Liga,1,1083
Álvaro Morata,Chelsea,961,2019,26,Atlético Madrid,La Liga,1,2098
Álvaro Morata,Chelsea,961,2020,27,Juventus,Serie A,1,2014
Álvaro Morata,Chelsea,961,2021,28,Juventus,Serie A,1,2302
Álvaro Morata,Chelsea,961,2022,29,Atlético Madrid,La Liga,1,961
Andreas Christensen,Chelsea,498,2014,18,Chelsea,Premier League,1,13
Andreas Christensen,Chelsea,498,2015,19,M'Gladbach,Bundesliga,1,2790
Andreas Christensen,Chelsea,498,2016,20,M'Gladbach,Bundesliga,1,2781
Andreas Christensen,Chelsea,498,2017,21,Chelsea,Premier League,1,2086
Andreas Christensen,Chelsea,498,2018,22,Chelsea,Premier League,1,617
Andreas Christensen,Chelsea,498,2019,23,Chelsea,Premier League,1,1751
Andreas Christensen,Chelsea,498,2020,24,Chelsea,Premier League,1,1371
Andreas Christensen,Chelsea,498,2021,25,Chelsea,Premier League,1,1496
Andreas Christensen,Chelsea,498,2022,26,Barcelona,La Liga,1,498
Willian,Chelsea,815,2007,18,Shakhtar,Top League,1,958
Willian,Chelsea,815,2008,19,Shakhtar,Premier League,1,1834
Willian,Chelsea,815,2009,20,Shakhtar,Premier League,1,1755
Willian,Chelsea,815,2010,21,Shakhtar,Premier League,1,2395
Willian,Chelsea,815,2011,22,Shakhtar,Premier League,1,2068
Willian,Chelsea,815,2012,23,Shakhtar,Premier League,1,955
Willian,Chelsea,815,2012,23,Anzhi,Premier League,1,555
Willian,Chelsea,815,2013,24,Anzhi,Premier League,1,359
Willian,Chelsea,815,2013,24,Chelsea,Premier League,1,1677
Willian,Chelsea,815,2014,25,Chelsea,Premier League,1,2402
Willian,Chelsea,815,2015,26,Chelsea,Premier League,1,2739
Willian,Chelsea,815,2016,27,Chelsea,Premier League,1,1534
Willian,Chelsea,815,2017,28,Chelsea,Premier League,1,1890
Willian,Chelsea,815,2018,29,Chelsea,Premier League,1,2097
Willian,Chelsea,815,2019,30,Chelsea,Premier League,1,2600
Willian,Chelsea,815,2020,31,Arsenal,Premier League,1,1406
Willian,Chelsea,815,2021,32,Corinthians,Série A,1,450
Willian,Chelsea,815,2022,33,Corinthians,Série A,1,828
Willian,Chelsea,815,2022,33,Fulham,Premier League,1,815
Pedro,Chelsea,774,2007,20,Barcelona,La Liga,1,19
Pedro,Chelsea,774,2008,21,Barcelona,La Liga,1,355
Pedro,Chelsea,774,2009,22,Barcelona,La Liga,1,2087
Pedro,Chelsea,774,2010,23,Barcelona,La Liga,1,2126
Pedro,Chelsea,774,2011,24,Barcelona,La Liga,1,1621
Pedro,Chelsea,774,2012,25,Barcelona,La Liga,1,2066
Pedro,Chelsea,774,2013,26,Barcelona,La Liga,1,2349
Pedro,Chelsea,774,2014,27,Barcelona,La Liga,1,1555
Pedro,Chelsea,774,2015,28,Chelsea,Premier League,1,2033
Pedro,Chelsea,774,2016,29,Chelsea,Premier League,1,2140
Pedro,Chelsea,774,2017,30,Chelsea,Premier League,1,1523
Pedro,Chelsea,774,2018,31,Chelsea,Premier League,1,1778
Pedro,Chelsea,774,2019,32,Chelsea,Premier League,1,661
Pedro,Chelsea,774,2020,33,Roma,Serie A,1,1591
Pedro,Chelsea,774,2021,34,Lazio,Serie A,1,2033
Pedro,Chelsea,774,2022,35,Lazio,Serie A,1,774
Davide Zappacosta,Chelsea,169,2013,21,Avellino,Serie B,2,2791
Davide Zappacosta,Chelsea,169,2014,22,Atalanta,Serie A,1,2254
Davide Zappacosta,Chelsea,169,2015,23,Torino,Serie A,1,1266
Davide Zappacosta,Chelsea,169,2016,24,Torino,Serie A,1,2337
Davide Zappacosta,Chelsea,169,2017,25,Torino,Serie A,1,96
Davide Zappacosta,Chelsea,169,2017,25,Chelsea,Premier League,1,1098
Davide Zappacosta,Chelsea,169,2018,26,Chelsea,Premier League,1,128
Davide Zappacosta,Chelsea,169,2019,27,Roma,Serie A,1,452
Davide Zappacosta,Chelsea,169,2020,28,Genoa,Serie A,1,2045
Davide Zappacosta,Chelsea,169,2021,29,Atalanta,Serie A,1,2345
Davide Zappacosta,Chelsea,169,2022,30,Atalanta,Serie A,1,169
David Luiz,Chelsea,1424,2006,19,Benfica,Primeira Liga,1,900
David Luiz,Chelsea,1424,2007,20,Benfica,Primeira Liga,1,675
David Luiz,Chelsea,1424,2008,21,Benfica,Primeira Liga,1,1546
David Luiz,Chelsea,1424,2009,22,Benfica,Primeira Liga,1,2610
David Luiz,Chelsea,1424,2010,23,Benfica,Primeira Liga,1,1440
David Luiz,Chelsea,1424,2010,23,Chelsea,Premier League,1,953
David Luiz,Chelsea,1424,2011,24,Chelsea,Premier League,1,1619
David Luiz,Chelsea,1424,2012,25,Chelsea,Premier League,1,2632
David Luiz,Chelsea,1424,2013,26,Chelsea,Premier League,1,1360
David Luiz,Chelsea,1424,2014,27,Paris S-G,Ligue 1,1,2290
David Luiz,Chelsea,1424,2015,28,Paris S-G,Ligue 1,1,2089
David Luiz,Chelsea,1424,2016,29,Paris S-G,Ligue 1,1,241
David Luiz,Chelsea,1424,2016,29,Chelsea,Premier League,1,2954
David Luiz,Chelsea,1424,2017,30,Chelsea,Premier League,1,840
David Luiz,Chelsea,1424,2018,31,Chelsea,Premier League,1,3238
David Luiz,Chelsea,1424,2019,32,Arsenal,Premier League,1,2809
David Luiz,Chelsea,1424,2020,33,Arsenal,Premier League,1,1396
David Luiz,Chelsea,1424,2021,33,Flamengo,Série A,1,515
David Luiz,Chelsea,1424,2022,34,Flamengo,Série A,1,1424
Olivier Giroud,Chelsea,935,2009,22,Tours,Ligue 2,2,3319
Olivier Giroud,Chelsea,935,2010,23,Montpellier,Ligue 1,1,2909
Olivier Giroud,Chelsea,935,2011,24,Montpellier,Ligue 1,1,3196
Olivier Giroud,Chelsea,935,2012,25,Arsenal,Premier League,1,2333
Olivier Giroud,Chelsea,935,2013,26,Arsenal,Premier League,1,3067
Olivier Giroud,Chelsea,935,2014,27,Arsenal,Premier League,1,1862
Olivier Giroud,Chelsea,935,2015,28,Arsenal,Premier League,1,2429
Olivier Giroud,Chelsea,935,2016,29,Arsenal,Premier League,1,1206
Olivier Giroud,Chelsea,935,2017,30,Arsenal,Premier League,1,388
Olivier Giroud,Chelsea,935,2017,30,Chelsea,Premier League,1,613
Olivier Giroud,Chelsea,935,2018,31,Chelsea,Premier League,1,847
Olivier Giroud,Chelsea,935,2019,32,Chelsea,Premier League,1,993
Olivier Giroud,Chelsea,935,2020,33,Chelsea,Premier League,1,748
Olivier Giroud,Chelsea,935,2021,34,Milan,Serie A,1,1892
Olivier Giroud,Chelsea,935,2022,35,Milan,Serie A,1,935
Danny Drinkwater,Chelsea,2816,2009,19,Huddersfield,League One,3,2459
Danny Drinkwater,Chelsea,2816,2010,20,Watford,Championship,2,412
Danny Drinkwater,Chelsea,2816,2010,20,Cardiff City,Championship,2,597
Danny Drinkwater,Chelsea,2816,2011,21,Barnsley,Championship,2,1309
Danny Drinkwater,Chelsea,2816,2011,21,Leicester City,Championship,2,1221
Danny Drinkwater,Chelsea,2816,2012,22,Leicester City,Championship,2,3555
Danny Drinkwater,Chelsea,2816,2013,23,Leicester City,Championship,2,3812
Danny Drinkwater,Chelsea,2816,2014,24,Leicester City,Premier League,1,1488
Danny Drinkwater,Chelsea,2816,2015,25,Leicester City,Premier League,1,3033
Danny Drinkwater,Chelsea,2816,2016,26,Leicester City,Premier League,1,2466
Danny Drinkwater,Chelsea,2816,2017,27,Chelsea,Premier League,1,527
Danny Drinkwater,Chelsea,2816,2018,28,Chelsea,Premier League,1,0
Danny Drinkwater,Chelsea,2816,2019,29,Aston Villa,Premier League,1,259
Danny Drinkwater,Chelsea,2816,2019,29,Burnley,Premier League,1,58
Danny Drinkwater,Chelsea,2816,2020,30,Kasımpaşa,Süper Lig,1,518
Danny Drinkwater,Chelsea,2816,2021,31,Reading,Championship,2,2816
Michy Batshuayi,Chelsea,589,2010,16,Standard Liège,Pro League,1,12
Michy Batshuayi,Chelsea,589,2011,17,Standard Liège,Pro League,1,1215
Michy Batshuayi,Chelsea,589,2012,18,Standard Liège,Pro League,1,2043
Michy Batshuayi,Chelsea,589,2013,19,Standard Liège,Pro League,1,3040
Michy Batshuayi,Chelsea,589,2014,20,Marseille,Ligue 1,1,911
Michy Batshuayi,Chelsea,589,2015,21,Marseille,Ligue 1,1,2935
Michy Batshuayi,Chelsea,589,2016,22,Chelsea,Premier League,1,254
Michy Batshuayi,Chelsea,589,2017,23,Chelsea,Premier League,1,360
Michy Batshuayi,Chelsea,589,2017,23,Dortmund,Bundesliga,1,839
Michy Batshuayi,Chelsea,589,2018,24,Crystal Palace,Premier League,1,750
Michy Batshuayi,Chelsea,589,2018,24,Valencia,La Liga,1,527
Michy Batshuayi,Chelsea,589,2019,25,Chelsea,Premier League,1,239
Michy Batshuayi,Chelsea,589,2020,26,Crystal Palace,Premier League,1,728
Michy Batshuayi,Chelsea,589,2021,27,Beşiktaş,Süper Lig,1,2413
Michy Batshuayi,Chelsea,589,2022,28,Fenerbahçe,Süper Lig,1,589
Emerson Palmieri,Chelsea,287,2014,19,Santos,Série A,1,224
Emerson Palmieri,Chelsea,287,2014,19,Palermo,Serie A,1,191
Emerson Palmieri,Chelsea,287,2015,20,Roma,Serie A,1,188
Emerson Palmieri,Chelsea,287,2016,21,Roma,Serie A,1,1965
Emerson Palmieri,Chelsea,287,2017,22,Roma,Serie A,1,16
Emerson Palmieri,Chelsea,287,2017,22,Chelsea,Premier League,1,280
Emerson Palmieri,Chelsea,287,2018,23,Chelsea,Premier League,1,663
Emerson Palmieri,Chelsea,287,2019,24,Chelsea,Premier League,1,1024
Emerson Palmieri,Chelsea,287,2020,25,Chelsea,Premier League,1,90
Emerson Palmieri,Chelsea,287,2021,26,Chelsea,Premier League,1,5
Emerson Palmieri,Chelsea,287,2021,26,Lyon,Ligue 1,1,2264
Emerson Palmieri,Chelsea,287,2022,27,West Ham,Premier League,1,287
Willy Caballero,Chelsea,0,2004,22,Elche,Segunda División,2,900
Willy Caballero,Chelsea,0,2006,24,Elche,Segunda División,2,3510
Willy Caballero,Chelsea,0,2007,25,Elche,Segunda División,2,3331
Willy Caballero,Chelsea,0,2008,26,Elche,Segunda División,2,3299
Willy Caballero,Chelsea,0,2009,27,Elche,Segunda División,2,3470
Willy Caballero,Chelsea,0,2010,28,Elche,Segunda División,2,1969
Willy Caballero,Chelsea,0,2010,28,Málaga,La Liga,1,1345
Willy Caballero,Chelsea,0,2011,29,Málaga,La Liga,1,2402
Willy Caballero,Chelsea,0,2012,30,Málaga,La Liga,1,3190
Willy Caballero,Chelsea,0,2013,31,Málaga,La Liga,1,3420
Willy Caballero,Chelsea,0,2014,32,Manchester City,Premier League,1,180
Willy Caballero,Chelsea,0,2015,33,Manchester City,Premier League,1,311
Willy Caballero,Chelsea,0,2016,34,Manchester City,Premier League,1,1452
Willy Caballero,Chelsea,0,2017,35,Chelsea,Premier League,1,270
Willy Caballero,Chelsea,0,2018,36,Chelsea,Premier League,1,180
Willy Caballero,Chelsea,0,2019,37,Chelsea,Premier League,1,450
Willy Caballero,Chelsea,0,2020,38,Chelsea,Premier League,1,90
Willy Caballero,Chelsea,0,2021,39,Southampton,Premier League,1,180
Willy Caballero,Chelsea,0,2022,40,Southampton,Premier League,1,0
Ross Barkley,Chelsea,525,2011,17,Everton,Premier League,1,216
Ross Barkley,Chelsea,525,2012,18,Leeds United,Championship,2,261
Ross Barkley,Chelsea,525,2012,18,Sheffield Weds,Championship,2,1117
Ross Barkley,Chelsea,525,2012,18,Everton,Premier League,1,209
Ross Barkley,Chelsea,525,2013,19,Everton,Premier League,1,2282
Ross Barkley,Chelsea,525,2014,20,Everton,Premier League,1,1961
Ross Barkley,Chelsea,525,2015,21,Everton,Premier League,1,3075
Ross Barkley,Chelsea,525,2016,22,Everton,Premier League,1,2899
Ross Barkley,Chelsea,525,2017,23,Chelsea,Premier League,1,129
Ross Barkley,Chelsea,525,2018,24,Chelsea,Premier League,1,1245
Ross Barkley,Chelsea,525,2019,25,Chelsea,Premier League,1,1103
Ross Barkley,Chelsea,525,2020,26,Aston Villa,Premier League,1,1531
Ross Barkley,Chelsea,525,2020,26,Chelsea,Premier League,1,42
Ross Barkley,Chelsea,525,2021,27,Chelsea,Premier League,1,179
Ross Barkley,Chelsea,525,2022,28,Nice,Ligue 1,1,525
Jeremie Boga,Chelsea,125,2014,17,Chelsea,Premier League,1,0
Jeremie Boga,Chelsea,125,2015,18,Rennes,Ligue 1,1,983
Jeremie Boga,Chelsea,125,2016,19,Granada,La Liga,1,1458
Jeremie Boga,Chelsea,125,2017,20,Chelsea,Premier League,1,17
Jeremie Boga,Chelsea,125,2017,20,Birmingham City,Championship,2,2090
Jeremie Boga,Chelsea,125,2018,21,Sassuolo,Serie A,1,1443
Jeremie Boga,Chelsea,125,2019,22,Sassuolo,Serie A,1,2513
Jeremie Boga,Chelsea,125,2020,23,Sassuolo,Serie A,1,1785
Jeremie Boga,Chelsea,125,2021,24,Sassuolo,Serie A,1,670
Jeremie Boga,Chelsea,125,2021,24,Atalanta,Serie A,1,764
Jeremie Boga,Chelsea,125,2022,25,Atalanta,Serie A,1,125
Charly Musonda Jr.,Chelsea,77,2015,18,Betis,La Liga,1,1226
Charly Musonda Jr.,Chelsea,77,2016,19,Betis,La Liga,1,284
Charly Musonda Jr.,Chelsea,77,2017,20,Celtic,Premiership,1,214
Charly Musonda Jr.,Chelsea,77,2017,20,Chelsea,Premier League,1,37
Charly Musonda Jr.,Chelsea,77,2018,21,Vitesse,Eredivisie,1,15
Charly Musonda Jr.,Chelsea,77,2019,22,Vitesse,Eredivisie,1,68
Charly Musonda Jr.,Chelsea,77,2022,25,Levante,Segunda División,2,77
Callum Hudson-Odoi,Chelsea,477,2017,16,Chelsea,Premier League,1,29
Callum Hudson-Odoi,Chelsea,477,2018,17,Chelsea,Premier League,1,393
Callum Hudson-Odoi,Chelsea,477,2019,18,Chelsea,Premier League,1,863
Callum Hudson-Odoi,Chelsea,477,2020,19,Chelsea,Premier League,1,1059
Callum Hudson-Odoi,Chelsea,477,2021,20,Chelsea,Premier League,1,962
Callum Hudson-Odoi,Chelsea,477,2022,21,Chelsea,Premier League,1,0
Callum Hudson-Odoi,Chelsea,477,2022,21,Leverkusen,Bundesliga,1,477
Ethan Ampadu,Chelsea,90,2016,15,Exeter City,League Two,4,505
Ethan Ampadu,Chelsea,90,2017,16,Chelsea,Premier League,1,11
Ethan Ampadu,Chelsea,90,2018,17,Chelsea,Premier League,1,0
Ethan Ampadu,Chelsea,90,2019,18,RB Leipzig,Bundesliga,1,81
Ethan Ampadu,Chelsea,90,2020,19,Sheffield Utd,Premier League,1,2089
Ethan Ampadu,Chelsea,90,2021,20,Venezia,Serie A,1,2282
Ethan Ampadu,Chelsea,90,2022,21,Spezia,Serie A,1,1000
Ethan Ampadu,Chelsea,90,2022,21,Chelsea,Premier League,1,0
Eduardo Carvalho,Chelsea,360,2000,17,Braga,Primeira Liga,1,0
Eduardo Carvalho,Chelsea,360,2006,23,Beira-Mar,Primeira Liga,1,1274
Eduardo Carvalho,Chelsea,360,2007,24,Vitória Setúbal,Primeira Liga,1,2700
Eduardo Carvalho,Chelsea,360,2008,25,Braga,Primeira Liga,1,2689
Eduardo Carvalho,Chelsea,360,2009,26,Braga,Primeira Liga,1,2700
Eduardo Carvalho,Chelsea,360,2010,27,Genoa,Serie A,1,3330
Eduardo Carvalho,Chelsea,360,2011,28,Benfica,Primeira Liga,1,90
Eduardo Carvalho,Chelsea,360,2012,29,İstanbul BB,Süper Lig,1,2970
Eduardo Carvalho,Chelsea,360,2013,30,Braga,Primeira Liga,1,2546
Eduardo Carvalho,Chelsea,360,2014,31,Dinamo Zagreb,1. HNL,1,3060
Eduardo Carvalho,Chelsea,360,2015,32,Dinamo Zagreb,1. HNL,1,2880
Eduardo Carvalho,Chelsea,360,2016,33,Dinamo Zagreb,1. HNL,1,360
Eduardo Carvalho,Chelsea,360,2016,33,Chelsea,Premier League,1,0
Eduardo Carvalho,Chelsea,360,2017,34,Chelsea,Premier League,1,0
Eduardo Carvalho,Chelsea,360,2018,35,Vitesse,Eredivisie,1,2430
Eduardo Carvalho,Chelsea,360,2019,36,Braga,Primeira Liga,1,360
Trevoh Chalobah,Chelsea,90,2017,18,Chelsea,Premier League,1,0
Trevoh Chalobah,Chelsea,90,2018,19,Ipswich Town,Championship,2,3277
Trevoh Chalobah,Chelsea,90,2019,20,Huddersfield,Championship,2,2735
Trevoh Chalobah,Chelsea,90,2020,21,Lorient,Ligue 1,1,2237
Trevoh Chalobah,Chelsea,90,2021,22,Chelsea,Premier League,1,1449
Trevoh Chalobah,Chelsea,90,2022,23,Chelsea,Premier League,1,723
Kenedy,Chelsea,56,2014,17,Fluminense,Série A,1,520
Kenedy,Chelsea,56,2015,18,Fluminense,Série A,1,90
Kenedy,Chelsea,56,2015,19,Chelsea,Premier League,1,556
Kenedy,Chelsea,56,2016,20,Watford,Premier League,1,16
Kenedy,Chelsea,56,2016,20,Chelsea,Premier League,1,74
Kenedy,Chelsea,56,2017,21,Chelsea,Premier League,1,0
Kenedy,Chelsea,56,2017,21,Newcastle Utd,Premier League,1,1023
Kenedy,Chelsea,56,2018,22,Newcastle Utd,Premier League,1,1348
Kenedy,Chelsea,56,2019,23,Getafe,La Liga,1,586
Kenedy,Chelsea,56,2019,23,Chelsea,Premier League,1,0
Kenedy,Chelsea,56,2020,24,Granada,La Liga,1,1471
Kenedy,Chelsea,56,2021,24,Flamengo,Série A,1,485
Kenedy,Chelsea,56,2021,25,Chelsea,Premier League,1,58
Kenedy,Chelsea,56,2022,26,Valladolid,La Liga,1,56
Kyle Scott,Chelsea,298,2017,19,Chelsea,Premier League,1,0
Kyle Scott,Chelsea,298,2018,20,Telstar,Eerste Divisie,2,990
Kyle Scott,Chelsea,298,2021,23,FC Cincinnati,MLS,1,92
Kyle Scott,Chelsea,298,2022,24,Orange County,USL Champ,2,298
Dujon Sterling,Chelsea,520,2017,17,Chelsea,Premier League,1,0
Dujon Sterling,Chelsea,520,2018,18,Coventry City,League One,3,3329
Dujon Sterling,Chelsea,520,2019,19,Wigan Athletic,Championship,2,614
Dujon Sterling,Chelsea,520,2021,21,Blackpool,Championship,2,2015
Dujon Sterling,Chelsea,520,2022,22,Stoke City,Championship,2,520
Fikayo Tomori,Chelsea,1464,2015,17,Chelsea,Premier League,1,31
Fikayo Tomori,Chelsea,1464,2016,18,Brighton,Championship,2,395
Fikayo Tomori,Chelsea,1464,2017,19,Hull City,Championship,2,2063
Fikayo Tomori,Chelsea,1464,2017,19,Chelsea,Premier League,1,0
Fikayo Tomori,Chelsea,1464,2018,20,Derby County,Championship,2,3791
Fikayo Tomori,Chelsea,1464,2019,21,Chelsea,Premier League,1,1291
Fikayo Tomori,Chelsea,1464,2020,22,Chelsea,Premier League,1,45
Fikayo Tomori,Chelsea,1464,2020,22,Milan,Serie A,1,1466
Fikayo Tomori,Chelsea,1464,2021,23,Milan,Serie A,1,2718
Fikayo Tomori,Chelsea,1464,2022,24,Milan,Serie A,1,1464
Andros Townsend,Crystal Palace,1455,2008,17,Yeovil Town,League One,3,826
Andros Townsend,Crystal Palace,1455,2009,18,Leyton Orient,League One,3,1536
Andros Townsend,Crystal Palace,1455,2009,18,MK Dons,League One,3,752
Andros Townsend,Crystal Palace,1455,2010,19,Watford,Championship,2,147
Andros Townsend,Crystal Palace,1455,2010,19,Ipswich Town,Championship,2,765
Andros Townsend,Crystal Palace,1455,2010,19,Millwall,Championship,2,940
Andros Townsend,Crystal Palace,1455,2011,20,Leeds United,Championship,2,415
Andros Townsend,Crystal Palace,1455,2011,20,Birmingham City,Championship,2,989
Andros Townsend,Crystal Palace,1455,2012,21,QPR,Premier League,1,1016
Andros Townsend,Crystal Palace,1455,2012,21,Tottenham,Premier League,1,35
Andros Townsend,Crystal Palace,1455,2013,22,Tottenham,Premier League,1,1234
Andros Townsend,Crystal Palace,1455,2014,23,Tottenham,Premier League,1,749
Andros Townsend,Crystal Palace,1455,2015,24,Tottenham,Premier League,1,67
Andros Townsend,Crystal Palace,1455,2015,24,Newcastle Utd,Premier League,1,1087
Andros Townsend,Crystal Palace,1455,2016,25,Crystal Palace,Premier League,1,2519
Andros Townsend,Crystal Palace,1455,2017,26,Crystal Palace,Premier League,1,3120
Andros Townsend,Crystal Palace,1455,2018,27,Crystal Palace,Premier League,1,3009
Andros Townsend,Crystal Palace,1455,2019,28,Crystal Palace,Premier League,1,1294
Andros Townsend,Crystal Palace,1455,2020,29,Crystal Palace,Premier League,1,2258
Andros Townsend,Crystal Palace,1455,2021,30,Everton,Premier League,1,1455
Luka Milivojević,Crystal Palace,286,2008,17,Rad,SuperLiga,1,4
Luka Milivojević,Crystal Palace,286,2009,18,Rad,SuperLiga,1,333
Luka Milivojević,Crystal Palace,286,2010,19,Rad,SuperLiga,1,1424
Luka Milivojević,Crystal Palace,286,2011,20,Rad,SuperLiga,1,1145
Luka Milivojević,Crystal Palace,286,2011,20,Red Star,SuperLiga,1,829
Luka Milivojević,Crystal Palace,286,2012,21,Red Star,SuperLiga,1,1864
Luka Milivojević,Crystal Palace,286,2013,22,Anderlecht,Pro League,1,1009
Luka Milivojević,Crystal Palace,286,2014,23,Anderlecht,Pro League,1,216
Luka Milivojević,Crystal Palace,286,2014,23,Olympiacos,Super League,1,1835
Luka Milivojević,Crystal Palace,286,2015,24,Olympiacos,Super League,1,1955
Luka Milivojević,Crystal Palace,286,2016,25,Olympiacos,Super League,1,1530
Luka Milivojević,Crystal Palace,286,2016,25,Crystal Palace,Premier League,1,1224
Luka Milivojević,Crystal Palace,286,2017,26,Crystal Palace,Premier League,1,3080
Luka Milivojević,Crystal Palace,286,2018,27,Crystal Palace,Premier League,1,3420
Luka Milivojević,Crystal Palace,286,2019,28,Crystal Palace,Premier League,1,2513
Luka Milivojević,Crystal Palace,286,2020,29,Crystal Palace,Premier League,1,2359
Luka Milivojević,Crystal Palace,286,2021,30,Crystal Palace,Premier League,1,774
Luka Milivojević,Crystal Palace,286,2022,31,Crystal Palace,Premier League,1,286
Wilfried Zaha,Crystal Palace,1417,2009,16,Crystal Palace,Championship,2,11
Wilfried Zaha,Crystal Palace,1417,2010,17,Crystal Palace,Championship,2,2632
Wilfried Zaha,Crystal Palace,1417,2011,18,Crystal Palace,Championship,2,3156
Wilfried Zaha,Crystal Palace,1417,2012,19,Crystal Palace,Championship,2,3809
Wilfried Zaha,Crystal Palace,1417,2013,20,Cardiff City,Premier League,1,586
Wilfried Zaha,Crystal Palace,1417,2013,20,Manchester Utd,Premier League,1,30
Wilfried Zaha,Crystal Palace,1417,2014,21,Crystal Palace,Premier League,1,1977
Wilfried Zaha,Crystal Palace,1417,2015,22,Crystal Palace,Premier League,1,2488
Wilfried Zaha,Crystal Palace,1417,2016,23,Crystal Palace,Premier League,1,3019
Wilfried Zaha,Crystal Palace,1417,2017,24,Crystal Palace,Premier League,1,2549
Wilfried Zaha,Crystal Palace,1417,2018,25,Crystal Palace,Premier League,1,3036
Wilfried Zaha,Crystal Palace,1417,2019,26,Crystal Palace,Premier League,1,3280
Wilfried Zaha,Crystal Palace,1417,2020,27,Crystal Palace,Premier League,1,2612
Wilfried Zaha,Crystal Palace,1417,2021,28,Crystal Palace,Premier League,1,2760
Wilfried Zaha,Crystal Palace,1417,2022,29,Crystal Palace,Premier League,1,1417
Yohan Cabaye,Crystal Palace,858,2004,18,Lille,Ligue 1,1,419
Yohan Cabaye,Crystal Palace,858,2005,19,Lille,Ligue 1,1,1691
Yohan Cabaye,Crystal Palace,858,2006,20,Lille,Ligue 1,1,1649
Yohan Cabaye,Crystal Palace,858,2007,21,Lille,Ligue 1,1,2812
Yohan Cabaye,Crystal Palace,858,2008,22,Lille,Ligue 1,1,2618
Yohan Cabaye,Crystal Palace,858,2009,23,Lille,Ligue 1,1,2539
Yohan Cabaye,Crystal Palace,858,2010,24,Lille,Ligue 1,1,3080
Yohan Cabaye,Crystal Palace,858,2011,25,Newcastle Utd,Premier League,1,2821
Yohan Cabaye,Crystal Palace,858,2012,26,Newcastle Utd,Premier League,1,2114
Yohan Cabaye,Crystal Palace,858,2013,27,Newcastle Utd,Premier League,1,1503
Yohan Cabaye,Crystal Palace,858,2013,27,Paris S-G,Ligue 1,1,822
Yohan Cabaye,Crystal Palace,858,2014,28,Paris S-G,Ligue 1,1,965
